Store,Dept,residual_std
17,3,2194.6648376070416
17,4,1743.1285859766883
17,5,2027.3323804230718
17,6,890.8853583335778
17,7,1273.77768709035
17,8,586.7549479938211
17,9,1768.7088015339516
17,10,755.5710624521721
17,11,1633.8114880168475
17,12,479.7914566462654
17,13,1846.2011669850137
17,14,1387.0399457600204
17,16,1330.1182529360624
17,17,1028.1469312394515
17,18,1040.9171383784917
17,19,810.0037146504098
17,20,928.1679810639304
17,21,301.6656363261949
17,22,1265.2608579879452
17,23,720.6311733490985
17,24,705.2667975977654
17,25,744.3244402676495
17,26,519.7318758884442
17,27,173.54633658009155
17,28,139.6759200889232
17,29,241.20121486812698
17,30,258.163768336312
17,31,296.27503358468766
17,32,646.0908993244187
17,33,562.6958515024646
17,34,841.9833348431964
17,35,188.88283409758722
17,36,325.94280909865483
17,38,4101.015048307419
17,40,1796.6863147716163
17,41,42.90074288829169
17,42,495.90189217138817
17,44,471.4812692747661
17,45,30.165267611220276
17,46,935.0956446283984
17,48,766.031524823021
17,49,24.05883248287701
17,52,319.18270118984015
17,54,33.92357490791841
17,55,942.2367548781385
17,56,1138.900744737973
17,58,627.5452707745325
17,59,72.0857300472769
17,60,88.09769788972002
17,67,1079.8467497205722
17,71,751.036540019957
17,72,4032.8531317301895
17,74,1646.2112649286373
17,79,971.3616663992425
17,80,118.29907789757603
17,81,1220.1102800735466
17,82,871.1937521144606
17,83,83.8949862384937
17,85,430.6404025567908
17,87,738.8574477932813
17,90,2090.668285442509
17,91,996.8899842278302
17,92,6132.164230564625
17,93,682.6400241975546
17,94,882.6670868371268
17,95,2605.9022367993975
17,96,128.85427240980212
17,97,767.6010097613706
17,98,72.53338499475075
18,1,1287.0854805726444
18,2,1441.3500950997168
18,3,1167.4563977010357
18,4,660.4204490474526
18,5,897.5740784847796
18,6,413.8205683715888
18,7,1236.2872625926811
18,8,649.2618504325233
18,9,830.7403085676624
18,10,538.1073140423267
18,11,1179.0853150415378
18,12,199.98868139586634
18,13,1031.440336691368
18,14,946.6477769864576
18,16,1145.846226569806
18,17,478.8386858152419
18,18,916.1803827034671
18,19,189.4448003837869
18,20,477.91890012611225
18,21,279.33742263932317
18,22,627.1456545226612
18,23,979.018633289233
18,24,557.0418162765762
18,25,542.4407322481944
18,26,563.5808872265222
18,27,203.06799857061435
18,28,125.27671748799071
18,29,429.0456007324137
18,30,383.31114676616494
18,31,290.3917462046072
18,32,568.737003735157
18,33,632.7398448480039
18,34,749.6448962165748
18,35,411.1589822851419
18,36,391.13348425593034
18,38,1607.6580069336355
18,40,1036.1606289014221
18,41,113.84130073658201
18,42,384.9122047020623
18,44,271.2835307459249
18,45,30.96045857880268
18,46,709.5730723044427
18,47,107.87455800372229
18,49,747.5168047283403
18,50,352.60826362204324
18,52,232.7782688219251
18,54,36.71544493614405
18,55,562.1481802252971
18,56,557.2261874009785
18,58,792.8331158462632
18,59,144.7866054279692
18,60,47.51697095994315
18,67,693.3981643045386
18,71,634.6571652289177
18,72,2511.45998759988
18,74,651.2446592180991
18,78,24.434691988633265
18,79,812.3985853815612
18,80,80.61982190978516
18,81,438.2604425451871
18,82,563.0186940098828
18,83,286.0617689403549
18,85,216.62781374201475
18,87,659.5980547945178
18,90,624.113695436652
18,91,1028.2562040294163
18,92,1768.907370487055
18,93,451.17207075798706
18,94,523.804516214504
18,95,1138.1773717491355
18,96,18.644027362674887
18,97,530.7762873742213
18,98,163.08024207009078
19,1,684.2994947028074
19,2,604.0608543505136
19,3,643.52101650167
19,4,543.5083917479279
19,5,787.553445601449
19,6,217.38183180377837
19,7,1133.4392062619536
19,8,472.7233905181922
19,9,981.4200506940502
19,10,665.7331971487439
19,11,1119.5053906272192
19,12,153.8670537888436
19,13,469.8275999580908
19,14,356.95837810036426
19,16,1372.5978558678407
19,17,398.356014782324
19,18,678.5407759404112
19,20,201.22281285199657
19,21,154.78492813431293
19,22,289.35989667490304
19,23,600.4499517771654
19,24,221.19640180924432
19,25,392.08280926901756
19,26,248.04774596555643
19,27,129.1953767121756
19,28,81.08325008469168
19,29,131.99717823874715
19,30,160.3601197856798
19,31,198.82813130045815
19,32,261.3039683481191
19,33,225.19517398188987
19,34,682.3707741604011
19,35,202.81495738573165
19,36,310.50571880239164
19,37,140.43451568204458
19,38,1132.217255345906
19,39,589.8000682382534
19,40,537.1767240238179
19,41,246.99704076259056
19,42,143.23620473167696
19,44,164.79520726814152
19,46,318.7553642290973
19,47,371.3335325932182
19,48,589.8000682382534
19,49,209.4174538814683
19,50,235.24980646022811
19,51,589.8000682382534
19,52,163.41306103364744
19,54,40.94508798985383
19,55,516.3696487571549
19,56,457.33487059148206
19,58,468.3879748257693
19,59,168.35699520862656
19,60,97.571458818224
19,67,693.357957935908
19,71,327.31151453952305
19,72,1790.8706584005654
19,74,450.35781845865296
19,78,22.501045261762382
19,79,288.78685235093116
19,80,270.7706297502558
19,81,316.10455904773346
19,82,784.8550609215393
19,83,143.82752240011197
19,85,141.23609385567036
19,87,319.0730133760457
19,90,1013.6586789614946
19,91,774.2461445054882
19,92,2564.653157010241
19,93,459.82704459714483
19,94,497.07773448544447
19,95,1574.6889418426358
19,96,507.2083380829751
19,97,507.7023037773138
19,98,254.92581090476222
19,99,296.4336301931456
20,1,4044.293336393922
20,2,771.671780853087
20,3,474.57499850821875
20,4,637.0937529479891
20,5,864.4815719055913
20,6,388.2830434550583
20,7,2326.734065780902
20,8,1000.9821075453444
20,9,917.3715663590832
20,10,512.6557501379831
20,11,804.04209764987
20,12,227.13301857379614
20,13,740.1421256607907
20,14,477.0443612921074
20,16,779.0157093168989
20,17,346.3267141348189
20,18,1088.1135629934513
20,19,24.111871254629826
20,20,177.6270227949782
20,21,254.71900964694544
20,22,447.93289792744685
20,23,693.9830842511582
20,24,392.1904060119104
20,25,495.34189214731737
20,26,476.0257833109921
20,27,158.07397541730998
20,28,103.32423219297553
20,29,264.5385071837351
20,30,157.9825654028383
20,31,180.77739109804557
20,32,604.3026425012532
20,33,374.36580591577837
20,34,653.2930456324813
20,35,242.50095081251177
20,36,338.3462545347473
20,37,102.18016271308532
20,38,2967.887031823945
20,40,798.9816301276534
20,41,299.2857813486588
20,42,166.2072590154224
20,44,213.81371085896902
20,45,30.88258163252474
20,46,633.3121309800931
20,47,33.985352689825866
20,48,500.8042420027794
20,49,640.3093291014193
20,50,180.29695914074455
20,52,186.27781484461715
20,54,45.22550555467942
20,55,765.0826265622436
20,56,543.1975852258118
20,58,453.6771656649195
20,59,180.78987806046226
20,60,96.86639128819685
20,67,649.9214534005558
20,71,411.81375837804364
20,72,4891.688751624131
20,74,495.76136968127537
20,79,464.5598786540048
20,80,485.7312171793223
20,81,357.8834106750399
20,82,762.5294584832271
20,83,153.83492004749715
20,85,155.05411854958237
20,87,1863.2065175186433
20,90,1397.8418837399138
20,91,1599.8259895870644
20,92,5807.532124498263
20,93,1101.8299556657198
20,94,971.1410042986878
20,95,3912.973751212973
20,96,40.127839556762694
20,97,462.55249092662547
20,98,328.8269913673814
20,99,382.6978351874205
21,1,938.390792788771
21,2,945.435040643397
21,3,942.1105323203811
21,4,422.6648414534068
21,5,764.1426700545317
21,6,326.96334708167495
21,7,1150.9531843952896
21,8,374.07732298222993
21,9,695.9409371518825
21,10,434.15363973063324
21,11,700.5184282678083
21,12,154.79355870570205
21,13,705.6404511515575
21,14,472.1564334387299
21,16,621.8500876928232
21,17,378.6682518842422
21,18,762.4678179393436
21,19,150.1582622006598
21,20,302.6507080329414
21,21,121.73395433614839
21,22,487.96451693763004
21,23,1021.1662160377572
21,24,600.1185795226561
21,25,597.9482833719841
21,26,637.113894997238
21,27,165.26238471186662
21,28,66.70299515401102
21,29,239.45991436309478
21,30,246.1751394681453
21,31,288.04973698925863
21,32,514.4183640110869
21,33,468.56814145290565
21,34,681.5403538303757
21,35,210.17051413463733
21,36,341.57346597225825
21,38,1140.803072601211
21,40,675.3503729815108
21,41,290.394276007254
21,42,391.1663849403108
21,44,242.5111489398363
21,46,537.9582713267193
21,47,25.29095755914618
21,49,744.9016792283729
21,52,210.66965572752625
21,54,30.54764677033515
21,55,373.59790724288166
21,56,297.87407224522565
21,58,634.0472436295292
21,59,187.40221662849098
21,60,78.47985807265779
21,67,413.1520453251303
21,71,417.12506161765157
21,72,1801.5124558473196
21,74,456.8703322039412
21,79,726.303769466991
21,80,42.56709423825489
21,81,198.86046387190748
21,82,421.85022341258804
21,83,48.5630519657318
21,85,179.5658361896322
21,87,504.82113872218343
21,90,213.65775757590325
21,91,206.23622281116306
21,92,688.5297319227831
21,93,77.90655323989266
21,94,533.3963699756673
21,95,652.4766942481115
21,97,107.81704499598466
21,98,66.62686175582732
22,1,1246.6467772897554
22,2,1309.4056570107546
22,3,928.2450344490375
22,4,845.0252146443174
22,5,1017.5573024140663
22,6,527.4442600900244
22,7,1081.9558663150913
22,8,699.2642552426594
22,9,882.9967297565279
22,10,584.0273150728996
22,11,1169.1826582514764
22,12,237.86178075194493
22,13,885.887809951674
22,14,644.4021817648173
22,16,1374.1684729438812
22,17,547.123673538808
22,18,867.1477205964934
22,19,171.3185789447046
22,20,356.198865451474
22,21,389.85809474495755
22,22,543.2478027036399
22,23,1130.1530954951813
22,24,646.02989147228
22,25,513.4749847275226
22,26,623.2730818023322
22,27,151.46475589431145
22,28,86.83388064937678
22,29,442.71025316942183
22,30,335.5356694244678
22,31,321.14890558281036
22,32,551.9323352257607
22,33,555.3274907216252
22,34,819.7092345806622
22,35,487.96738402503064
22,36,386.9617187664639
22,38,2492.922919024147
22,40,849.1695993461533
22,41,193.93795570182627
22,42,466.56649254403834
22,44,399.83749795910603
22,45,24.829159691945375
22,46,689.447070117625
22,49,18.444045463589163
22,52,217.5261432036012
22,54,31.36706522304028
22,55,572.990141694818
22,56,668.0093446060998
22,58,777.0697336735806
22,59,140.83159121090262
22,60,87.77860215928047
22,67,839.3058710272906
22,71,395.70202028541104
22,72,3046.098968297155
22,74,692.2278156207717
22,79,623.5805820747179
22,80,139.751871530306
22,81,392.622393715644
22,82,647.1589571271949
22,83,155.41769722514977
22,85,236.56109863467034
22,87,656.9088444470591
22,90,504.30763732132255
22,91,560.4969874464542
22,92,1214.7107381566695
22,93,272.56175011224747
22,94,214.923566451961
22,95,1228.0251804905377
22,96,589.8000682382534
22,97,241.75873144254993
22,98,101.78620085634321
23,1,2496.842670958301
23,2,2334.2646106261686
23,3,1294.3084178057652
23,4,855.0319118496549
23,5,1962.449961288385
23,6,602.7398027341778
23,7,1564.1615037662864
23,8,680.0814806853798
23,9,2331.474715968962
23,10,749.6502796353764
23,11,1332.310611665237
23,12,334.0350713565203
23,13,1077.082541768852
23,14,895.083882112775
23,16,2061.9561899333958
23,17,973.2915032038825
23,18,1086.2756099027363
23,19,127.78945410194854
23,20,690.9027390503204
23,21,493.147323105952
23,22,755.0366407062698
23,23,1560.8184327317176
23,24,661.2826476683098
23,25,738.9943491642987
23,26,701.9880505560131
23,27,298.96687470713454
23,28,123.49129713420422
23,29,432.66218779687074
23,30,440.2829095919203
23,31,483.62168319798207
23,32,612.1228312283839
23,33,768.639217261282
23,34,1283.4697650887142
23,35,635.6674585615852
23,36,679.277971281293
23,38,1774.3499171621186
23,40,1247.5917887364585
23,41,307.94337068952194
23,42,492.5916934803333
23,44,415.64291707333473
23,45,28.43157950870115
23,46,899.6262873186881
23,49,997.0125957965233
23,50,794.4460409194542
23,52,283.146865344487
23,54,34.8658985390533
23,55,654.4567604982927
23,56,1138.7079535602559
23,58,749.1048933192176
23,59,159.683941941264
23,60,40.01544090521318
23,67,1008.3318017615996
23,71,785.5365114747552
23,72,3358.5820741617704
23,74,1650.6643161013942
23,79,974.2609975697773
23,80,144.42980321574316
23,81,425.61384261713073
23,82,848.0607024003775
23,83,130.87922828377123
23,85,406.741454771955
23,87,1210.602057586112
23,90,734.9986001481309
23,91,932.5029808706043
23,92,1959.8963424717856
23,93,301.095501398723
23,94,701.8495450609317
23,95,1237.4378502394366
23,96,642.8278415009414
23,97,447.155981910503
23,98,80.57262669607609
24,1,676.7945853098851
24,2,529.585364591626
24,3,370.3677690816198
24,4,437.69842717817994
24,5,672.59908351482
24,6,343.1675180992762
24,7,957.5332521430531
24,8,493.9910876323203
24,9,642.6595542346258
24,10,532.5009477509367
24,11,941.4306895670888
24,12,140.42312152540558
24,13,434.69102972462076
24,14,451.3202048831341
24,16,523.9900596655124
24,17,250.74964198211723
24,18,645.4230051715932
24,19,36.18171040752532
24,20,141.3550077527972
24,21,157.6635177045049
24,22,345.18106481716893
24,23,577.4347874859552
24,24,259.2525157431008
24,25,335.34635238465523
24,26,266.16909618103136
24,27,139.39075688015922
24,28,75.43860639009672
24,29,166.03648882624822
24,30,165.4045205711679
24,31,186.8515298979847
24,32,335.1359181603773
24,33,283.2610147709577
24,34,451.05180975164956
24,35,233.0796559435335
24,36,297.9225166132079
24,37,121.3887318910955
24,38,1006.3251523935943
24,40,460.47669248129256
24,41,277.7799778169629
24,42,140.45831384275644
24,44,135.9999530143348
24,45,28.168032982469374
24,46,291.42592109627407
24,49,230.68759019394616
24,50,231.47319207444812
24,52,141.5912789241049
24,54,29.6040245817774
24,55,588.2279420366576
24,56,465.48647854367016
24,58,681.7522802538771
24,59,143.97517622549012
24,60,41.90841271265668
24,67,558.0054452922794
24,71,245.91424676885757
24,72,1679.8207354432868
24,74,413.7633170395788
24,79,465.0926872471405
24,80,535.8108634525337
24,81,380.58308223467105
24,82,444.7137645627103
24,83,171.82405940602519
24,85,139.60407949989667
24,87,698.3171424037799
24,90,1126.8406044564188
24,91,966.1952177080067
24,92,4642.038287528176
24,93,760.3517990259113
24,94,766.6505033260962
24,95,2357.4643168343973
24,96,443.66771692568267
24,97,520.0444863372666
24,98,174.0591577813647
24,99,189.8263406140425
25,1,758.4259869655599
25,2,813.325649603324
25,3,626.0462552593045
25,4,416.54399406969156
25,5,909.2014885887091
25,6,323.6049821199472
25,7,822.8362351669032
25,8,569.1161511789134
25,9,770.2883986578336
25,10,1006.5579729641668
25,11,652.1517182939783
25,12,196.84975709312107
25,13,679.7315218113142
25,14,484.52202751485146
25,16,1240.7608263652655
25,17,430.26838813920796
25,18,564.6528248236074
25,19,589.8000682382534
25,20,254.62419351825778
25,21,284.47829387799777
25,22,364.1000000063145
25,23,653.319444035157
25,24,278.9700870684253
25,25,566.327151314987
25,26,259.7763353066321
25,27,101.27234384576126
25,28,83.9887866167118
25,29,250.40629806796935
25,30,206.69828380689154
25,31,208.33282952749133
25,32,266.6606187357077
25,33,208.90124886698635
25,34,599.6662396159421
25,35,238.19104646057437
25,36,278.2127919435581
25,37,174.64385931369233
25,38,2007.1382806668735
25,40,933.8776789759498
25,41,390.868081623045
25,42,348.29331706210206
25,44,169.49911317865616
25,45,27.045523433027828
25,46,604.5985190493964
25,47,80.72257566696814
25,49,840.2953842552643
25,50,216.7793444227766
25,52,218.86013447423196
25,54,45.1774029985486
25,55,384.46006623748355
25,56,618.6389094469682
25,58,291.30814571774476
25,59,106.80458011977277
25,60,56.606505368460056
25,67,686.9829890715788
25,71,294.4548941314055
25,72,1470.5935862760189
25,74,439.57064544447184
25,79,455.4880842286787
25,80,75.15929418572465
25,81,274.28955547065306
25,82,394.3481779648668
25,83,50.44054322939117
25,85,226.32924833976435
25,87,513.4958870994716
25,90,276.3710143943044
25,91,342.28250130365774
25,92,920.4070738842847
25,93,101.6524192856727
25,94,394.224230199365
25,95,885.0847647113792
25,97,139.60081424395813
25,98,115.57998712115649
26,1,733.5011990607877
26,2,751.2706929784467
26,3,422.6955410042303
26,4,695.6700433345798
26,5,823.1327121846367
26,6,471.1230168749975
26,7,823.7176239975782
26,8,920.4237490227846
26,9,765.3457125089247
26,10,489.8472885674921
26,11,1261.736001699594
26,12,347.39390700100216
26,13,579.798703270405
26,14,550.7269985954549
26,16,984.8598245090064
26,17,342.77932584105565
26,18,501.18832270860685
26,19,162.005061829728
26,20,232.82635286981778
26,21,274.2455480005955
26,22,405.78296993806055
26,23,582.050260390544
26,24,244.54158255275067
26,25,413.20694723412055
26,26,268.60323355211904
26,27,81.86482968392112
26,28,80.28388529643554
26,29,187.0345364979127
26,30,187.97007717280442
26,31,125.78226007238045
26,32,298.42240662430174
26,33,274.5933482266357
26,34,527.5049908220014
26,35,237.91044861727033
26,36,212.99747666691195
26,38,4431.498590413651
26,40,713.9577765529796
26,41,160.73333655283486
26,42,198.79077466899005
26,44,217.60889923468525
26,45,28.831320723947734
26,46,380.24088908732045
26,47,99.55015242296
26,48,249.88307253673779
26,49,446.6249657180338
26,52,192.0140031658753
26,54,26.089511856502526
26,55,446.6362961903843
26,56,615.4544372735578
26,59,75.1315134035167
26,60,42.84013149899496
26,67,593.4256678917737
26,71,297.2148230165857
26,72,1871.0987131530283
26,74,457.6789303537574
26,79,680.4284147509478
26,80,558.9409552878253
26,81,507.2459799016874
26,82,403.2298172695517
26,83,176.0230738273024
26,85,152.68366769276375
26,87,1036.7077197833676
26,90,2036.1714765961167
26,91,1571.8156200161618
26,92,3983.716967753958
26,93,1544.1553046172796
26,94,1252.0323820699107
26,95,2630.6774283605378
26,96,744.1775867201986
26,97,773.7560509662595
26,98,321.2789205648381
26,99,228.91831110222645
27,1,1199.1834275450944
27,2,1149.3875922347113
27,3,663.8496102348823
27,4,503.1225067342156
27,5,810.2726500630706
27,6,264.9096175010095
27,7,1649.981158690221
27,8,405.4729797406269
27,9,767.8250681889119
27,10,599.9148565553143
27,11,888.5186998848261
27,12,108.75785613892924
27,13,791.5143067260154
27,14,497.1989407811603
27,16,755.6544011858858
27,17,337.0375363378413
27,18,556.7822364478545
27,19,144.82857864189762
27,20,282.5607294311589
27,21,177.72646684509718
27,22,447.0530267445831
27,23,602.2760296528303
27,24,364.3165780183905
27,25,276.2145746783978
27,26,332.306183090745
27,27,103.74124076213789
27,28,90.99861167784366
27,29,182.65622346258064
27,30,140.67401256195598
27,31,189.2239025093167
27,32,215.97484055609453
27,33,304.71954444120126
27,34,528.2833224526147
27,35,212.58778562641658
27,36,352.32554702411363
27,37,121.90572555834683
27,38,908.7173448175354
27,40,690.2225220194701
27,41,274.72898558951016
27,42,190.88944266957665
27,44,124.12749055864423
27,45,41.20950473516065
27,46,744.9731279790432
27,47,5.759209725562421
27,49,450.50977831562113
27,50,242.6553036254356
27,52,199.36113000214098
27,54,32.40439669905904
27,55,526.6881776028793
27,56,475.5161829344789
27,58,640.6668560416392
27,59,129.49519321937856
27,60,61.63600523166845
27,67,573.3333894080048
27,71,407.05348159078306
27,72,1403.7572383151407
27,74,491.49780066250065
27,78,589.8000682382534
27,79,534.0260790196963
27,80,309.4781335862234
27,81,467.7347853417803
27,82,553.5105518950903
27,83,227.54118058092308
27,85,211.67246933331657
27,87,321.486955827447
27,90,1202.7948480597781
27,91,854.8676732857252
27,92,3864.8589345050523
27,93,895.4857572227539
27,94,1022.0682788298883
27,95,1890.4356417947138
27,96,746.3499856136356
27,97,392.1093095350514
27,98,278.1628609375541
27,99,359.99274615238164
28,1,946.8704374129929
28,2,650.1295403194803
28,3,386.8723750757857
28,4,568.5486779850021
28,5,577.576008968118
28,6,275.7216256481815
28,7,765.9981536733003
28,8,391.58435460677674
28,9,317.6422001671683
28,10,365.5818139930269
28,11,325.8817574189636
28,12,134.08902900920282
28,13,487.459386324606
28,14,398.5186395533089
28,16,351.09403094699366
28,17,222.08323460632246
28,18,500.6995661597442
28,19,204.638701365179
28,20,157.807746611971
28,21,92.49216536845334
28,22,296.47067935241716
28,23,628.9495188693885
28,24,329.47883502408064
28,25,277.2270397551897
28,26,261.7897520332567
28,27,116.09689139957602
28,28,66.02492975532545
28,29,173.19472696948876
28,30,150.05482599167354
28,31,184.10571524705492
28,32,369.23638091338
28,33,273.1626767698673
28,34,403.8296329036355
28,35,222.1891990142087
28,36,208.15340001154394
28,37,149.06506851320677
28,38,1160.7013698862706
28,40,569.5777985928268
28,41,399.4462313516553
28,42,132.73668712403963
28,44,117.85788828527524
28,45,21.909849569724926
28,46,299.3133074479836
28,47,90.65852552271437
28,49,377.7070007883803
28,52,153.92273438863288
28,54,27.814654700885427
28,55,278.6678315798932
28,56,169.84572190000017
28,58,668.3227968515446
28,59,97.23456749150834
28,60,79.64042433780205
28,67,366.8155766719396
28,71,234.51039150567703
28,72,880.3584277866807
28,74,277.90139575609226
28,79,439.74703677933087
28,80,590.2022686963811
28,81,825.542636608099
28,82,412.1659551209236
28,83,430.3604701557526
28,85,144.38452768468048
28,87,382.12562456106616
28,90,1729.0623070505385
28,91,1371.9320506398412
28,92,3212.0904933070105
28,93,2046.839057029277
28,94,899.992192215989
28,95,2313.748989102922
28,96,1177.3639951324228
28,97,742.6293075681444
28,98,350.71565960209165
28,99,190.12298648904434
29,1,943.3830773615333
29,2,870.0193819461487
29,3,843.2058417806991
29,4,665.5284166817943
29,5,1056.018740832895
29,6,491.38571579466253
29,7,1231.834627702307
29,8,685.1513799242696
29,9,922.2064078763389
29,10,530.2452959727605
29,11,1141.311772664849
29,12,274.57463003074804
29,13,594.2552278132858
29,14,707.5998927869881
29,16,1104.937662236991
29,17,535.672212661632
29,18,854.8860080302279
29,19,24.823991750526144
29,20,473.55341651020376
29,21,351.2660951064207
29,22,548.8157446782689
29,23,1086.1852787444914
29,24,706.3866789205124
29,25,691.33045856458
29,26,519.1500736278851
29,27,152.92733629291854
29,28,71.03409407380461
29,29,505.03726507284284
29,30,368.2197576024414
29,31,290.1056522509645
29,32,705.1539366004586
29,33,692.7699107715258
29,34,949.2947568343279
29,35,397.1203840470447
29,36,284.0701679348948
29,38,1272.9804747109722
29,40,987.4724291012275
29,41,187.4142383866753
29,42,317.35099085424935
29,44,234.43599866983797
29,46,518.0888691441946
29,49,41.30104867830572
29,51,589.8000682382534
29,52,137.26334598261988
29,54,26.002414302285274
29,55,552.1378331755544
29,56,811.5519480768844
29,58,244.82664099224496
29,59,104.84539173712534
29,60,47.48685209019917
29,67,977.3169302002055
29,71,475.0632229217172
29,72,1879.760929677465
29,74,593.34809735087
29,79,589.3113827538295
29,80,39.31840300359328
29,81,326.52343061787684
29,82,706.4969840343475
29,83,116.95375109306198
29,85,244.73309412572337
29,87,747.7930660461011
29,90,438.59683711894104
29,91,326.8172013367834
29,92,1146.2360907780378
29,93,258.67898368907623
29,94,500.8295818321573
29,95,1021.6458103845118
29,97,216.70950913635693
29,98,44.00568683342233
30,1,1024.4156979005065
30,2,482.66270928656246
30,3,201.79457514454208
30,4,475.71035184324734
30,5,119.07479524602162
30,6,23.35118731134765
30,7,50.41481298431726
30,8,455.34416762736424
30,9,27.11925868789486
30,10,32.43466428646532
30,11,130.25366863979275
30,12,21.338598501160433
30,13,486.9447569451015
30,14,129.06504148721424
30,16,331.3814745060212
30,17,24.280729636836043
30,18,250.0908211149958
30,20,22.033103658940604
30,21,103.8717238085164
30,22,30.754185051044914
30,23,30.073221103357735
30,25,24.999778427174576
30,26,7.840209183660339
30,28,25.903103779964596
30,31,28.6052611718879
30,32,21.43647760387792
30,38,5180.311667667974
30,40,1638.4669649934413
30,41,4.774380162382739
30,42,24.83385144691154
30,44,3.1877252993788923
30,46,415.0032795576482
30,49,13.455865051694593
30,52,21.447928203391342
30,55,589.8000682382534
30,56,42.26475901496162
30,59,17.712027337985198
30,60,95.41383972068738
30,67,410.3816530515206
30,72,28.639015341576624
30,74,29.55504412554152
30,79,920.1806195781612
30,80,368.6531557145876
30,81,428.01148212417945
30,82,611.8253145657611
30,83,156.39974724232815
30,85,27.964426799483803
30,87,69.94815118040134
30,90,937.0626603226109
30,91,1390.0147201097734
30,92,2092.7947315363726
30,93,841.1108789291383
30,94,931.6195556216718
30,95,1497.3974769849733
30,96,969.861671008409
30,97,536.893795544931
30,98,295.6781836936582
30,99,589.8000682382534
31,1,378.46945777688995
31,2,496.9703104339313
31,3,403.535047599766
31,4,336.31387963441324
31,5,619.139427301379
31,6,355.0807103934211
31,7,1169.8827248822342
31,8,301.0927115916701
31,9,403.9230670598301
31,10,456.4414059559484
31,11,328.3881604317686
31,12,140.49524370633776
31,13,409.00871942338506
31,14,331.59055304096046
31,16,454.4952186602018
31,17,256.93440185676906
31,18,670.6101591152793
31,19,39.44147403379474
31,20,204.2263133095295
31,21,90.41744643929138
31,22,302.1190421619558
31,23,416.88091947142306
31,24,228.4837170646567
31,25,313.5062525848681
31,26,276.2287636424823
31,27,133.47414545329516
31,28,62.94453899434929
31,29,132.61623498374874
31,30,181.31746206289716
31,31,241.0214157053892
31,32,267.46102978313303
31,33,226.28797073417488
31,34,300.43677583913075
31,35,160.24678580025147
31,36,320.5252010423873
31,37,99.84496696661004
31,38,1121.8451591730166
31,40,592.7806387497478
31,41,222.31301201824186
31,42,116.57217222009933
31,44,165.7795279556431
31,45,6.0697454824332775
31,46,321.23232128389157
31,49,409.2398924466655
31,52,147.48692917146226
31,54,33.075742093716414
31,55,289.01645910549195
31,56,237.34663062482164
31,58,674.727363018291
31,59,181.402558265439
31,60,105.20846689725286
31,67,383.61221907687536
31,71,199.77544681018216
31,72,1450.5990499674663
31,74,464.43795739490065
31,79,978.0905796979629
31,80,265.0238186335569
31,81,316.3442577527023
31,82,310.61325629130096
31,83,299.1862751181618
31,85,201.18847971847893
31,87,334.8586748697181
31,90,872.4023341800917
31,91,729.0802410187738
31,92,3397.35434314371
31,93,864.8748289960365
31,94,818.5119548427584
31,95,1534.740376027336
31,96,432.82076231049854
31,97,493.3276893633082
31,98,236.281031264223
31,99,270.76813469528497
32,1,668.7943828439928
32,2,668.854166664349
32,3,514.9558350470693
32,4,409.0694634093413
32,5,634.7203267711527
32,6,280.1355141289001
32,7,1060.5598557968312
32,8,229.72992960998002
32,9,678.9945528262849
32,10,555.3772826626453
32,11,403.1295998305634
32,12,108.34192957539302
32,13,420.0223647134683
32,14,221.56044449385902
32,16,465.4974059102753
32,17,239.37771242056257
32,18,664.0203947758677
32,19,193.50957813910557
32,20,113.49428904943927
32,21,119.82286769307798
32,22,238.1615488781084
32,23,331.05638741600353
32,24,204.44287896597268
32,25,207.56279981653114
32,26,138.64208570161574
32,27,139.5688586042719
32,28,70.33119600566931
32,29,127.68395985875758
32,30,124.84888374178176
32,31,201.70369849068717
32,32,245.83817453213345
32,33,229.6332365314448
32,34,284.58335447248646
32,35,150.6687032275837
32,36,240.40526702677911
32,37,115.03792142215246
32,38,1118.4074979297861
32,40,571.6511222658731
32,41,397.51161536125255
32,42,160.21610763069773
32,44,129.0086934158632
32,45,34.34648073901592
32,46,426.6920295830467
32,47,589.8000682382534
32,49,263.0737376205079
32,52,170.50469227512252
32,54,35.203534132289455
32,55,343.3409350617567
32,56,468.582442147094
32,58,714.0738856697709
32,59,102.3543268922505
32,60,116.09700857566591
32,67,506.107570929699
32,71,202.34858532914774
32,72,902.2249302640289
32,74,360.90404072627837
32,79,221.8478934679999
32,80,199.85705378721136
32,81,248.33568595337437
32,82,352.66474813992335
32,83,77.05356754155989
32,85,187.47386598860774
32,87,303.58725611020975
32,90,578.3448715024039
32,91,510.2183378040795
32,92,1344.402304886818
32,93,563.6844893232429
32,94,767.8400489226182
32,95,810.61398839375
32,96,110.57096625363786
32,97,251.78410080426903
32,98,144.417867843881
32,99,238.33642210361919
33,1,507.322873468322
33,2,384.55397339222674
33,3,130.12463645612667
33,4,406.95028286269303
33,5,21.691910992571607
33,7,138.47757084916785
33,8,271.5584048190385
33,9,21.194422010865466
33,10,19.163296277756853
33,11,31.430454120952977
33,12,17.152908708039465
33,13,403.0782386618889
33,14,69.2330720652444
33,16,56.815904140209696
33,17,20.575427238912745
33,18,156.45105989502366
33,20,20.397557933495385
33,21,24.97946737083361
33,22,19.0116279723075
33,23,16.031736593594786
33,24,16.639439957487582
33,25,5.601553635455701
